country,description,log_price_normalized,points_normalized,vfm_normalized,log_pxp_normalized,encoded_variety,acidity,aromas,black,cherry,dry,finish,flavors,fruit,oak,palate,rich,ripe,sweet,tannins,wine,adj_count,polarity,subjectivity,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,embed_32,embed_33,embed_34,embed_35,embed_36,embed_37,embed_38,embed_39,embed_40,embed_41,embed_42,embed_43,embed_44,embed_45,embed_46,embed_47,embed_48,embed_49
France,"Powerful and intense without going over the top, this is a fine example of white Hermitage. The golden straw color gives a first indication of its richness, followed by scents of honey, even a hint of butterscotch. It's unctuous in the mouth, boasting flavors of grilled nuts and stone fruits, and finishing with just a touch of warmth.",0.4878691556714132,0.6666666666666661,0.12023764886060576,0.49832897902565265,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.28095238095238095,0.5476190476190477,-0.1649147,-0.5123758,0.025706276,0.32367975,-0.13893263,-0.5837885,1.1230732,1.0026866,-1.0295446,-0.41301078,0.2601769,-0.92748594,0.60188025,0.596234,-0.41492093,0.5250843,0.86633587,0.14517453,-1.1943331,-0.722043,0.58950293,0.56974626,1.1770967,-0.42461938,0.62500775,0.28438112,-0.45202243,0.5101246,-0.7200303,0.038879752,0.041024145,-0.278518,-0.07964702,-0.461527,-0.2525807,0.48204696,0.6787782,-0.41116476,0.2214996,-0.38698024,0.6177509,-0.11822403,-0.13014401,-0.07797867,1.2937254,0.23559101,-0.028884957,-0.66951114,0.44277224,0.35583284
US,"Though it's a huge tannic monster right now, this Bordeaux blend, a first release and new brand name from Steven Kent Winery, is an ode to Steven Kent Mirassou's family's long lineage in California winemaking and the roots of Livermore's history in wine as well. A majority Cabernet (75%), with all the lush cassis and black cherry one would hope for, the wine shows nicely honed herbal notes from its 15% Cab Franc in the middle, with a little touch of spice on the finish coming from 5% Petit Verdot (3% Malbec and 2% Merlot round out the blend). Give this one time and it will surely reward.",0.6987061474305353,0.7777777777777777,0.04042819043595364,0.7086741088728459,0.06730769230769232,0.0,0.0,0.5038169440294551,0.43366123669938467,0.0,0.44792571195558073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978870924031288,9,0.13899260461760463,0.5121512746512747,-0.16158241,-0.48669338,0.021587048,0.3080408,-0.12839712,-0.54930264,1.0767531,0.9550121,-0.98317575,-0.39082736,0.246964,-0.8850243,0.57263,0.5583696,-0.3925582,0.49487388,0.83179224,0.12817204,-1.1352955,-0.68825996,0.55395985,0.54234517,1.12349,-0.40880886,0.5979985,0.2720612,-0.4388553,0.48823756,-0.6856972,0.034767147,0.043299723,-0.25929138,-0.07247083,-0.43111986,-0.24344315,0.46171704,0.63365424,-0.38874215,0.21572801,-0.36996523,0.5987652,-0.112930864,-0.12530108,-0.0758549,1.2292283,0.22006133,-0.041814305,-0.64016664,0.42548206,0.3395378
US,"Dry as a bone, with bristling minerality, this is an elegant rosé that balances penetrating strawberry, cherry and plum flavors with sharp, lime-tinged acidity and a hint of wildflower. Drink now.",0.27703216391229124,0.44444444444444375,0.3080246098597872,0.28288549199668633,0.7403846153846154,0.5381296177458263,0.0,0.0,0.5171440182612584,0.562575817520897,0.0,0.3556501489132604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.10277777777777779,0.7833333333333333,-0.17356189,-0.54660517,0.030067382,0.35160813,-0.14802575,-0.63194495,1.2139646,1.0796793,-1.1021863,-0.4466193,0.28046906,-0.99864537,0.6432469,0.6448367,-0.44499242,0.5626783,0.9328742,0.1581043,-1.2886349,-0.7827439,0.63438284,0.6128875,1.2642164,-0.45653012,0.6734877,0.3083833,-0.48596424,0.54766494,-0.7729166,0.04754779,0.04315289,-0.3005412,-0.08514465,-0.49832076,-0.2721188,0.52369976,0.7401048,-0.44073382,0.23833205,-0.4160048,0.66416067,-0.12681295,-0.14225313,-0.08133713,1.3933921,0.24980274,-0.024731085,-0.7158954,0.47766805,0.3873914
US,"One of the first 2008 Pinots to be released, this fresh young wine has Beaujolais Nouveau-like flavors of freshly crushed cherries, with tangy acidity. It's a fun wine to drink with a juicy cheeseburger.",0.2256871994234474,0.2777777777777777,0.3749603918565657,0.22508447771223516,0.6346153846153847,0.5596968236957973,0.0,0.0,0.0,0.0,0.0,0.36990392672961736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7415595394402565,7,0.17,0.3066666666666667,-0.16777194,-0.5219005,0.022708997,0.33179584,-0.14944318,-0.59921604,1.1675467,1.0325289,-1.0619248,-0.424703,0.26542038,-0.95527583,0.62160873,0.603405,-0.42418104,0.5349354,0.9001724,0.14254577,-1.2317165,-0.74748504,0.6003546,0.58845824,1.2119926,-0.43749893,0.64266527,0.29411513,-0.4722567,0.52545863,-0.7444291,0.04601339,0.045649044,-0.28771186,-0.07664199,-0.47433168,-0.2689353,0.4962889,0.6905527,-0.4217267,0.22942123,-0.4019561,0.64342755,-0.12473789,-0.1310152,-0.085302815,1.3340287,0.23665337,-0.039676294,-0.6991846,0.4591189,0.36587745
US,"A very good introduction to Steven Kent's Livermore Cabernets, sourced from a handful of his single-vineyard designates, including the Ghielmetti, Home Ranch and Smith Ranch. This is 79% Cab with smatterings of Cab Franc, Malbec and Petit Verdot (an up and coming varietal in Livermore), and still needs some time to develop but all the essentials are there.",0.4057988371578959,0.4999999999999991,0.17179522967064884,0.41090278955318493,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.9099999999999999,0.7800000000000001,-0.15149099,-0.45819733,0.023370795,0.29235995,-0.121313244,-0.5212325,1.0130786,0.9005485,-0.92572945,-0.37065655,0.23244183,-0.83748597,0.539882,0.5303834,-0.37099335,0.469535,0.7789595,0.12483886,-1.073693,-0.65020853,0.52601826,0.5136556,1.0584062,-0.3881932,0.5614792,0.25899097,-0.41275096,0.4587862,-0.6465726,0.033004403,0.03839455,-0.24665667,-0.069495834,-0.41054714,-0.22936699,0.4361875,0.6037182,-0.36649886,0.19975507,-0.3458331,0.5627489,-0.10744429,-0.11953601,-0.07152256,1.1598977,0.20873842,-0.03358234,-0.6015803,0.40100905,0.3198457
France,"Syrah and Cabernet Sauvignon make a warm, blend that is full, herbal and concentrated with black fruits and dark tannins. Spice provides a reminder that this wine comes from a warm climate. Drink now, although the wine will be better from 2016.",0.43652419118256935,0.6111111111111107,0.15214676137413852,0.44583262234106225,0.6923076923076923,0.0,0.0,0.5608789657472839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4923279787525152,0.6656034458442355,7,0.2888888888888889,0.513888888888889,-0.18765883,-0.558856,0.026385231,0.35885033,-0.14889307,-0.6394991,1.2425977,1.1016563,-1.1400338,-0.45268643,0.2817733,-1.0208167,0.65948695,0.648516,-0.45496336,0.5737329,0.95823866,0.15142442,-1.3182904,-0.79711944,0.6435247,0.6286104,1.2937621,-0.47246137,0.69185543,0.31319353,-0.50339216,0.5597895,-0.794291,0.044531036,0.050435156,-0.30609623,-0.08380011,-0.50329703,-0.2819168,0.5379974,0.7406645,-0.44764662,0.24683607,-0.42528,0.6891024,-0.13226226,-0.14470337,-0.0876292,1.4236416,0.2537473,-0.041971803,-0.73838884,0.4913505,0.3928275
Italy,"This opens with a pretty floral fragrance of acacia, Spanish broom and chamomile. The palate doles out white peach and tangerine zest alongside fresh acidity.",0.27703216391229124,0.3888888888888884,0.30435689577777186,0.28032317133396,0.9807692307692308,0.6559832649262265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7547754342430125,0.0,0.0,0.0,0.0,0.0,5,0.1375,0.375,-0.1509668,-0.4709826,0.023976555,0.29618987,-0.11925282,-0.5342224,1.0302507,0.9245867,-0.9402471,-0.3783372,0.23910686,-0.84976345,0.54939383,0.54353416,-0.3769505,0.48160705,0.79204667,0.13511488,-1.0914271,-0.655653,0.5361987,0.5183709,1.0774106,-0.38984317,0.5723466,0.2579013,-0.41548043,0.46732754,-0.6587245,0.037130367,0.04042211,-0.25482884,-0.07491926,-0.4216445,-0.23209049,0.444681,0.6206841,-0.37793508,0.20460166,-0.35149893,0.5701684,-0.11095687,-0.11971377,-0.06848618,1.1884602,0.21433027,-0.023583373,-0.61667395,0.4031342,0.32383132
France,"Green vegetable aromas mingle with fresh kiwi and lime and a touch of pepper and salt. The wine is going through the sort of closed-up phase common with Chenin Blanc, the fruits just a hint, the texture smooth. Give it another 3–4 years, and the fruits will come together with mature almond flavors.",0.2989628796719753,0.6111111111111107,0.28868575379097944,0.3117710082023244,0.15384615384615385,0.0,0.7424613341459596,0.0,0.0,0.0,0.0,0.4731225480938222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47424278780326307,6,0.06000000000000001,0.38,-0.16565554,-0.5139306,0.027783904,0.32796595,-0.13772424,-0.58482635,1.1286455,1.0083036,-1.031005,-0.41550145,0.259127,-0.93051606,0.60064256,0.59345746,-0.41557515,0.5269553,0.87062895,0.14365916,-1.1967776,-0.7185969,0.58614177,0.5683456,1.180991,-0.42756218,0.6262914,0.2853601,-0.45736998,0.5095231,-0.7201073,0.040361926,0.0378983,-0.2791537,-0.0786627,-0.46230528,-0.25221318,0.48687294,0.6831056,-0.41278613,0.22253786,-0.3880092,0.6214566,-0.121835545,-0.12856404,-0.079267845,1.2981532,0.23348084,-0.027741486,-0.67358387,0.44247907,0.35746962
US,"Ripe orange, lime and honey flavors combine with tingly, mouth-watering acidity to give this dry Chardonnay a sweet-and-sour taste. It's an easy wine to drink with mushroom risotto, garlic shrimp, chicken fajitas.",0.27703216391229124,0.3888888888888884,0.30435689577777186,0.28032317133396,0.14423076923076925,0.4269435951346714,0.0,0.0,0.0,0.4463388264602939,0.0,0.2821672477780774,0.0,0.0,0.0,0.0,0.47243076577241766,0.4854851164743294,0.0,0.28283535154302825,6,0.11666666666666667,0.8333333333333333,-0.15897065,-0.4933731,0.025829535,0.3180481,-0.14181845,-0.5682337,1.1032019,0.9778223,-1.0007739,-0.403509,0.25363693,-0.90323,0.5855055,0.577935,-0.4017288,0.5063205,0.8497313,0.1403827,-1.1647468,-0.71142983,0.57231903,0.5581279,1.1447532,-0.4154061,0.60717684,0.27986738,-0.4466565,0.49702445,-0.7013655,0.04112963,0.03953746,-0.27038902,-0.07535624,-0.4496858,-0.25203753,0.47361657,0.66292435,-0.39794683,0.21272732,-0.37732103,0.6097349,-0.1150503,-0.124607205,-0.076187864,1.2636769,0.22792323,-0.033287887,-0.6552309,0.4332717,0.3523445
US,"This delicate Pinot Noir provides plenty of drinking pleasure, but it's not without limitations. Chief among them is a hint of raw, dank mushroom. It's not strong, but just enough to weigh down the raspberries and cherries. Drink it by 2016.",0.4636258741465087,0.3888888888888884,0.12708404848036756,0.4621665259435932,0.6346153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,-0.1805982905982906,0.5767521367521368,-0.1525124,-0.48089752,0.019902056,0.30793068,-0.1365449,-0.5535591,1.0786847,0.9492762,-0.9831161,-0.39483544,0.24392326,-0.8820191,0.5774705,0.5601218,-0.39754426,0.49570283,0.8358211,0.13422526,-1.1351848,-0.6930822,0.55631465,0.54599273,1.1181457,-0.41108117,0.59516937,0.27175382,-0.4410292,0.48466256,-0.6904303,0.039422143,0.040322423,-0.26243144,-0.06798694,-0.43337908,-0.25101414,0.45477816,0.6363136,-0.3879728,0.21181177,-0.37054527,0.59831405,-0.114377834,-0.11748773,-0.080589905,1.2358727,0.2221221,-0.040629152,-0.64706445,0.42333016,0.34111482
US,"The shade of this Kathy Joseph creation is that of rosé-colored sunglasses. Such comfort is furthered with a cherry cola and maraschino cherry nose. A slight effervescent zing on the palate accompanies pomegranate flavors followed by an impressively long finish. Great with a fresh garden salad, but able to handle more substantial fare too, such as  breaded chicken cutlets or a cheeseburger.",0.2989628796719753,0.4999999999999991,0.2820171827327699,0.3067882367960151,0.6346153846153847,0.0,0.0,0.0,0.7573727489710805,0.0,0.39114255447483476,0.26043009436718556,0.0,0.0,0.4533984860393652,0.0,0.0,0.0,0.0,0.0,9,0.14259259259259258,0.5435185185185185,-0.14273238,-0.4452383,0.022675483,0.2823324,-0.11987529,-0.50712633,0.98599344,0.8743424,-0.9020425,-0.3580568,0.22522734,-0.81315774,0.527521,0.5122379,-0.3593008,0.45684975,0.76191086,0.1244683,-1.0435152,-0.6312045,0.5084834,0.49836838,1.0294127,-0.37559518,0.5456013,0.24996337,-0.39987558,0.44517136,-0.6307397,0.036989756,0.036807943,-0.24200697,-0.06515576,-0.40089506,-0.22634028,0.42221507,0.5880997,-0.3564982,0.19303553,-0.34003425,0.54489535,-0.10507357,-0.11260312,-0.06855044,1.1340082,0.20467497,-0.030790312,-0.5892183,0.38752806,0.3127789
France,"Overt and round, with chunky aromas of berries and stone fruits. Quite lively and zesty, with purity of flavors. Is it a touch limited in scope and complexity? Yes. But the nectarine and orange flavors are crystalline and the mouthfeel rocks. Imported by Vranken America.",0.7077307690797924,0.5555555555555554,0.036049504085732334,0.7077175632691277,0.13461538461538464,0.0,0.6172986337486593,0.0,0.0,0.0,0.0,0.7867289220386134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,-0.045021645021645025,0.34761904761904766,-0.1709501,-0.52112645,0.029256182,0.33073407,-0.136654,-0.5965803,1.1411567,1.0187132,-1.0450101,-0.42561683,0.26241833,-0.9449406,0.6089266,0.60374683,-0.42237347,0.53922164,0.87824905,0.14904566,-1.215431,-0.7333855,0.59925735,0.5813664,1.1963608,-0.43497878,0.633854,0.28935274,-0.46015924,0.515284,-0.7309066,0.03948854,0.04255563,-0.2836649,-0.08196533,-0.46932566,-0.25443384,0.49508777,0.6964159,-0.41820267,0.22304545,-0.38796172,0.63140213,-0.122802906,-0.135168,-0.0774065,1.3172972,0.24435592,-0.02553606,-0.6803597,0.4468522,0.36263824
Italy,"A pale pink sparkler with loads of intensity and elegance, Essence opens with delicate aromas of cranberry, toasted almond, mature fruit and grapefruit. The wine's perlage is steady and foamy.",0.41228090965766484,0.5555555555555554,0.16865147474320719,0.4197260416324864,0.8173076923076924,0.0,0.7041524678047691,0.0,0.0,0.0,0.0,0.0,0.5494300204224156,0.0,0.0,0.0,0.0,0.0,0.0,0.4497732259073204,6,-0.06866666666666668,0.396,-0.16384368,-0.49794728,0.028864063,0.31626973,-0.1340187,-0.5734509,1.0963655,0.9820315,-1.0017298,-0.40725997,0.25942588,-0.9091838,0.5814259,0.58471,-0.40733293,0.5198879,0.8456509,0.1449277,-1.1701891,-0.70375484,0.5743466,0.5564315,1.156052,-0.41401556,0.6044377,0.2800449,-0.43653435,0.49093068,-0.69830346,0.037077647,0.03965146,-0.2710408,-0.081857756,-0.45267078,-0.24307448,0.4779052,0.6706717,-0.40274122,0.215635,-0.37664786,0.60356784,-0.121705,-0.12716517,-0.075107366,1.2643635,0.23186882,-0.021081557,-0.6487758,0.43167585,0.34875113
US,Nasty. Hits the mouth with astringent green flavors and turns harsher and more bitter on the finish.,0.31898405454055623,0.0,0.22978004277679492,0.30239402828979123,1.0,0.0,0.0,0.0,0.0,0.0,0.8323758511705102,0.554211550211802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,-0.19999999999999998,0.575,-0.1656925,-0.5265781,0.03258924,0.3312646,-0.14390253,-0.5936719,1.1438737,1.0185112,-1.0481062,-0.42458263,0.26271537,-0.9412201,0.61118203,0.59349114,-0.42272854,0.5419138,0.8846924,0.14543769,-1.2049545,-0.7289889,0.5961207,0.57919335,1.2000885,-0.4389898,0.6340126,0.28974143,-0.46953568,0.5166876,-0.72672534,0.039679326,0.041311707,-0.27808574,-0.07345498,-0.46731034,-0.25619876,0.4934159,0.684621,-0.42487687,0.22055277,-0.38557038,0.6348148,-0.12357893,-0.13195749,-0.074470714,1.319218,0.2379618,-0.033532117,-0.69240236,0.44438583,0.36131924
US,"This wine's excellently layered yet light nose mixes pomelo skin with tangelo and lime-spritzed pink-apple notes. The palate is extremely nervy, with grippy lemon-skin texture and squeezed-citrus flavors, all balanced by riper apple. It's like biting into a cold, crisp, just-ripe pear or nectarine.",0.3703290190294001,0.7222222222222214,0.21266404372739037,0.38619294047237296,0.3942307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.3571669405135766,0.0,0.0,0.621813506175852,0.0,0.5980022576827584,0.0,0.0,0.3580126254027768,9,0.185,0.8233333333333335,-0.14585853,-0.4537255,0.020438528,0.29054508,-0.12421338,-0.52288234,1.012298,0.901133,-0.92116344,-0.37116715,0.2328779,-0.8327287,0.53760195,0.5316457,-0.3728826,0.47104868,0.77861464,0.12843646,-1.0682256,-0.64878035,0.5254538,0.50901896,1.056877,-0.38155776,0.5589959,0.25415504,-0.41139737,0.45452327,-0.64196837,0.035238914,0.037285514,-0.24595512,-0.0687439,-0.41446638,-0.22835621,0.43255356,0.60819733,-0.3673791,0.19616206,-0.3473495,0.56064767,-0.10949231,-0.11552814,-0.071457185,1.1597803,0.20965493,-0.029875206,-0.60228825,0.39384875,0.32230362
Italy,Viognier does well in warm climates and this Sicilian expression of the French grape shows pretty floral nuances backed by white almond and orange blossom. Pair this wine with sea bass grilled in lemon leaves or fried squid.,0.2527888823873867,0.33333333333333304,0.3357362273683469,0.25411033635148494,0.9615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,0.13999999999999999,0.42000000000000004,-0.13721746,-0.41322932,0.021901935,0.26111984,-0.10965916,-0.46855012,0.9120744,0.80518305,-0.8324233,-0.33106863,0.21337028,-0.7518662,0.48269314,0.47225899,-0.3342239,0.42243868,0.7003372,0.11149214,-0.96171683,-0.57773817,0.47168866,0.46227664,0.9551374,-0.3487861,0.50793356,0.23079558,-0.37008926,0.41240248,-0.5847789,0.031730104,0.04166419,-0.2262825,-0.064595744,-0.3709663,-0.2066761,0.39071146,0.54134464,-0.3288658,0.18188627,-0.31364495,0.5085049,-0.09555192,-0.10683422,-0.06686539,1.0482304,0.18900211,-0.03148251,-0.5475615,0.3585873,0.28644827
Spain,"Yeasty, bready aromas of cantaloupe and citrus feed into an undefined palate that foams up on tongue. Citrus and melon flavors are bland, with powdered sugar and orange notes on the finish.",0.11754013664201335,0.11111111111111072,0.5867708800929471,0.11169709386268689,0.057692307692307696,0.0,0.5305339760524816,0.0,0.0,0.0,0.5077581535985045,0.33807496102005996,0.0,0.0,0.5885751255697673,0.0,0.0,0.0,0.0,0.0,4,-0.16666666666666666,0.8333333333333334,-0.16437991,-0.5059094,0.030881153,0.31876153,-0.13635117,-0.58060193,1.1043806,0.9931586,-1.0123662,-0.40913942,0.26130638,-0.91895974,0.59185237,0.5879628,-0.4104097,0.52581894,0.8508767,0.14615801,-1.1739244,-0.70852685,0.57827336,0.5618677,1.1646003,-0.42380384,0.6134747,0.2799431,-0.4463786,0.496612,-0.70421106,0.035676017,0.03722225,-0.27302116,-0.07513609,-0.45242438,-0.24697307,0.48181173,0.6732002,-0.4078453,0.21590076,-0.37634295,0.61075765,-0.115796074,-0.13526577,-0.07242865,1.2747444,0.23245494,-0.025960982,-0.66000533,0.43352416,0.35353577
US,"Sourced from a vineyard planted by Gary Andrus in 1998, this elegant and expressive wine is shaded a lovely rose tone, and scents of rose petals and ripe cherries emerge instantly from the glass. It's well defined, balanced and detailed with sandalwood, cocoa powder, cinnamon and orange-liqueur highlights. Drink now through 2021.",0.4636258741465087,0.7222222222222214,0.1368646193657416,0.47712362177819134,0.6346153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8579917748598131,0.0,0.0,0.5136634250877784,8,0.4857142857142857,0.8666666666666668,-0.15329342,-0.47297412,0.023501908,0.3020331,-0.12875372,-0.5402345,1.0481935,0.9304062,-0.9516995,-0.38507044,0.241864,-0.8619721,0.5533338,0.55046993,-0.38403744,0.48500487,0.80777544,0.13318993,-1.1079172,-0.67333025,0.54608446,0.5300946,1.0919147,-0.39840728,0.5810552,0.26479557,-0.42406353,0.4715523,-0.6663999,0.040673364,0.03890456,-0.260415,-0.07226199,-0.42865896,-0.2368518,0.4489751,0.6315506,-0.37780324,0.20734431,-0.36022806,0.578855,-0.11172519,-0.12188301,-0.07400837,1.2013631,0.21592776,-0.028354144,-0.6205725,0.41206345,0.33404803
France,The classic blend for Figeac with its 32% of Cabernet Sauvignon and 28% Cabernet Franc gives a beautifully dense wine with great tannins. The wine is perfumed while the complex tannins are finely cushioned by the generous black fruits and acidity. It is a wine for long-term aging. Drink from 2026.,0.6231179014167868,0.9444444444444438,0.06432538529921751,0.642035366457488,0.06730769230769232,0.3156293579750503,0.0,0.3523904800834021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6186421791016505,0.6272805689380215,7,0.29444444444444445,0.5416666666666666,-0.18557903,-0.5514907,0.023092533,0.3502296,-0.14650322,-0.62339085,1.2212561,1.0785847,-1.1177086,-0.44098747,0.27423012,-1.0009011,0.65327793,0.6270149,-0.44578475,0.5585256,0.9430571,0.1401519,-1.289985,-0.77949405,0.6254132,0.6163746,1.2704711,-0.46549407,0.676444,0.31016567,-0.49942634,0.5502084,-0.77993727,0.0393296,0.047232553,-0.29653266,-0.078666344,-0.48642427,-0.28095734,0.52427435,0.7159794,-0.4427412,0.24039592,-0.41746047,0.68258125,-0.12848641,-0.1390457,-0.08611658,1.3945355,0.24621898,-0.052120786,-0.73193353,0.48289025,0.38445866
